mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	Trill:trill
151	151	1/4	1/4	3/8	3	1	1/8		1/8	1	1582				
151	151	0	0	3/8	4	1	1/16		1/16	1	1583				
151	151	1/16	1/16	3/8	4	1	1/16		1/16	1	1584				
151	151	1/8	1/8	3/8	4	1	1/16		1/16	1	1585				
151	151	3/16	3/16	3/8	4	1	1/16		1/16	1	1586				
151	151	1/4	1/4	3/8	4	1	1/16		1/16	1	1587				
151	151	5/16	5/16	3/8	4	1	1/16		1/16	1	1588				
152	152	0	0	3/8	1	1	1/16		1/16	1	1589				
152	152	1/16	1/16	3/8	1	1	1/16		1/16	1	1590				
152	152	1/8	1/8	3/8	1	1	1/16		1/16	1	1591				
152	152	3/16	3/16	3/8	1	1	1/16		1/16	1	1592				
152	152	1/4	1/4	3/8	1	1	1/16		1/16	1	1593				
152	152	5/16	5/16	3/8	1	1	1/16		1/16	1	1594				
152	152	0	0	3/8	2	1	1/8		1/8	1	1595				
152	152	1/8	1/8	3/8	2	1	3/32		1/16	3/2	1596				
152	152	7/32	7/32	3/8	2	1	1/32		1/32	1	1597				
152	152	1/4	1/4	3/8	2	1	3/32		1/16	3/2	1598				
152	152	11/32	11/32	3/8	2	1	1/32		1/32	1	1599				
152	152	0	0	3/8	3	1	1/8		1/8	1	1600				
152	152	1/8	1/8	3/8	3	1	1/8		1/8	1	1601				
152	152	1/4	1/4	3/8	3	1	1/16		1/16	1	1602				
152	152	5/16	5/16	3/8	3	1	1/16		1/16	1	1603				
152	152	0	0	3/8	4	1	1/8		1/8	1	1604				
152	152	1/8	1/8	3/8	4	1	1/8		1/8	1	1605				
153	153	0	0	3/8	1	1	1/16		1/16	1	1606				
153	153	1/16	1/16	3/8	1	1	1/16		1/16	1	1607				
153	153	1/8	1/8	3/8	1	1	1/16		1/16	1	1608				
153	153	3/16	3/16	3/8	1	1	1/16		1/16	1	1609				
153	153	1/4	1/4	3/8	1	1	0					sf			
153	153	1/4	1/4	3/8	1	1	1/8		1/8	1	1610				
153	153	0	0	3/8	2	1	1/8		1/8	1	1611				
153	153	1/8	1/8	3/8	2	1	0					sf			
153	153	1/8	1/8	3/8	2	1	1/4		1/4	1	1612				
153	153	0	0	3/8	3	1	1/16		1/16	1	1613				
153	153	1/16	1/16	3/8	3	1	1/16		1/16	1	1614				
153	153	1/8	1/8	3/8	3	1	1/16		1/16	1	1615				
153	153	3/16	3/16	3/8	3	1	1/16		1/16	1	1616				
153	153	1/4	1/4	3/8	3	1	1/16		1/16	1	1617				
153	153	5/16	5/16	3/8	3	1	1/16		1/16	1	1618				
153	153	0	0	3/8	4	1	1/8		1/8	1	1619				
153	153	1/8	1/8	3/8	4	1	1/8		1/8	1	1620				
154	154	0	0	3/8	1	1	1/16		1/16	1	1621				
154	154	1/16	1/16	3/8	1	1	1/16		1/16	1	1622				
154	154	1/8	1/8	3/8	1	1	1/16		1/16	1	1623				
154	154	3/16	3/16	3/8	1	1	1/16		1/16	1	1624				
154	154	1/4	1/4	3/8	1	1	1/16		1/16	1	1625				
154	154	5/16	5/16	3/8	1	1	1/16		1/16	1	1626				
154	154	0	0	3/8	2	1	1/8		1/8	1	1627				
154	154	1/8	1/8	3/8	2	1	0	grace8after	1/8	1	1628				
154	154	1/8	1/8	3/8	2	1	0	grace8after	1/8	1	1629				
154	154	1/8	1/8	3/8	2	1	1/8		1/8	1	1630				
154	154	1/4	1/4	3/8	2	1	1/8		1/8	1	1631		ornamentTrill		
154	154	0	0	3/8	3	1	1/8		1/8	1	1632				
154	154	1/8	1/8	3/8	3	1	1/8		1/8	1	1633				
154	154	1/4	1/4	3/8	3	1	0					sf			
154	154	1/4	1/4	3/8	3	1	1/8		1/8	1	1634				
154	154	0	0	3/8	4	1	3/8		1/4	3/2	1635				
155	155	0	0	3/8	1	1	1/16		1/16	1	1636				
155	155	1/16	1/16	3/8	1	1	1/16		1/16	1	1637				
155	155	1/8	1/8	3/8	1	1	1/16		1/16	1	1638				
155	155	3/16	3/16	3/8	1	1	1/16		1/16	1	1639				
155	155	1/4	1/4	3/8	1	1	1/16		1/16	1	1640				
155	155	5/16	5/16	3/8	1	1	1/16		1/16	1	1641				
155	155	0	0	3/8	2	1	1/8		1/8	1	1642				
155	155	0	0	3/8	3	1	1/8		1/8	1	1643				
155	155	1/8	1/8	3/8	3	1	1/8		1/8	1	1644				
155	155	1/4	1/4	3/8	3	1	1/16		1/16	1	1645				
155	155	5/16	5/16	3/8	3	1	1/16		1/16	1	1646				
155	155	0	0	3/8	4	1	1/8		1/8	1	1647				
155	155	1/8	1/8	3/8	4	1	1/8		1/8	1	1648				
155	155	1/4	1/4	3/8	4	1	1/8		1/8	1	1649				
156	156	0	0	3/8	1	1	1/8		1/8	1	1650				
156	156	1/8	1/8	3/8	1	1	3/32		1/16	3/2	1651				
156	156	7/32	7/32	3/8	1	1	1/32		1/32	1	1652				
156	156	1/4	1/4	3/8	1	1	3/32		1/16	3/2	1653				
156	156	11/32	11/32	3/8	1	1	1/32		1/32	1	1654				
156	156	0	0	3/8	3	1	1/16		1/16	1	1655				
156	156	1/16	1/16	3/8	3	1	1/16		1/16	1	1656				
156	156	1/8	1/8	3/8	3	1	1/16		1/16	1	1657				
156	156	3/16	3/16	3/8	3	1	1/16		1/16	1	1658				
156	156	1/4	1/4	3/8	3	1	1/16		1/16	1	1659				
156	156	5/16	5/16	3/8	3	1	1/16		1/16	1	1660				
156	156	0	0	3/8	4	1	1/8		1/8	1	1661				
156	156	1/8	1/8	3/8	4	1	1/8		1/8	1	1662				
156	156	1/4	1/4	3/8	4	1	1/16		1/16	1	1663				
156	156	5/16	5/16	3/8	4	1	1/16		1/16	1	1664				
157	157	0	0	3/8	1	1	1/8		1/8	1	1665				
157	157	1/8	1/8	3/8	1	1	0					sf			
157	157	1/8	1/8	3/8	1	1	1/4		1/4	1	1666				
157	157	0	0	3/8	3	1	1/16		1/16	1	1667				
157	157	1/16	1/16	3/8	3	1	1/16		1/16	1	1668				
157	157	1/8	1/8	3/8	3	1	1/16		1/16	1	1669				
157	157	3/16	3/16	3/8	3	1	1/16		1/16	1	1670				
157	157	1/4	1/4	3/8	3	1	0					sf			
157	157	1/4	1/4	3/8	3	1	1/8		1/8	1	1671				
157	157	0	0	3/8	4	1	1/16		1/16	1	1672				
157	157	1/16	1/16	3/8	4	1	1/16		1/16	1	1673				
157	157	1/8	1/8	3/8	4	1	1/16		1/16	1	1674				
157	157	3/16	3/16	3/8	4	1	1/16		1/16	1	1675				
157	157	1/4	1/4	3/8	4	1	1/16		1/16	1	1676				
157	157	5/16	5/16	3/8	4	1	1/16		1/16	1	1677				
158	158	0	0	3/8	1	1	1/8		1/8	1	1678				
158	158	1/8	1/8	3/8	1	1	0	grace8after	1/8	1	1679				
158	158	1/8	1/8	3/8	1	1	0	grace8after	1/8	1	1680				
158	158	1/8	1/8	3/8	1	1	1/8		1/8	1	1681				
158	158	1/4	1/4	3/8	1	1	1/8		1/8	1	1682		ornamentTrill		
158	158	0	0	3/8	3	1	1/16		1/16	1	1683				
158	158	1/16	1/16	3/8	3	1	1/16		1/16	1	1684				
158	158	1/8	1/8	3/8	3	1	1/16		1/16	1	1685				
158	158	3/16	3/16	3/8	3	1	1/16		1/16	1	1686				
158	158	1/4	1/4	3/8	3	1	1/16		1/16	1	1687				
158	158	5/16	5/16	3/8	3	1	1/16		1/16	1	1688				
158	158	0	0	3/8	4	1	1/8		1/8	1	1689				
158	158	1/8	1/8	3/8	4	1	1/8		1/8	1	1690				
158	158	1/4	1/4	3/8	4	1	0					sf			
158	158	1/4	1/4	3/8	4	1	1/8		1/8	1	1691				
159	159	0	0	3/8	1	1	1/8		1/8	1	1692				
159	159	1/8	1/8	3/8	1	1	1/8		1/8	1	1693				
159	159	1/4	1/4	3/8	1	1	1/8		1/8	1	1694				
159	159	1/4	1/4	3/8	2	1	1/16		1/16	1	1695				
159	159	5/16	5/16	3/8	2	1	1/16		1/16	1	1696				
159	159	0	0	3/8	3	1	1/16		1/16	1	1697				
159	159	1/16	1/16	3/8	3	1	1/16		1/16	1	1698				
159	159	1/8	1/8	3/8	3	1	1/16		1/16	1	1699				
159	159	3/16	3/16	3/8	3	1	1/16		1/16	1	1700				
159	159	1/4	1/4	3/8	3	1	1/16		1/16	1	1701				
159	159	5/16	5/16	3/8	3	1	1/16		1/16	1	1702				
159	159	0	0	3/8	4	1	1/8		1/8	1	1703				
159	159	1/8	1/8	3/8	4	1	1/8		1/8	1	1704				
159	159	1/4	1/4	3/8	4	1	0					sf			
159	159	1/4	1/4	3/8	4	1	1/8		1/8	1	1705				
160	160	0	0	3/8	1	1	1/8		1/8	1	1706				
160	160	1/8	1/8	3/8	1	1	1/8		1/8	1	1707				
160	160	1/4	1/4	3/8	1	1	1/16		1/16	1	1708				
160	160	5/16	5/16	3/8	1	1	1/16		1/16	1	1709				
160	160	0	0	3/8	2	1	1/16		1/16	1	1710				
160	160	1/16	1/16	3/8	2	1	1/16		1/16	1	1711				
160	160	1/8	1/8	3/8	2	1	1/16		1/16	1	1712				
160	160	3/16	3/16	3/8	2	1	1/16		1/16	1	1713				
160	160	1/4	1/4	3/8	2	1	1/16		1/16	1	1714				
160	160	5/16	5/16	3/8	2	1	1/16		1/16	1	1715				
160	160	0	0	3/8	3	1	1/8		1/8	1	1716				
160	160	0	0	3/8	4	1	1/8		1/8	1	1717				
160	160	1/8	1/8	3/8	4	1	3/32		1/16	3/2	1718				
160	160	7/32	7/32	3/8	4	1	1/32		1/32	1	1719				
160	160	1/4	1/4	3/8	4	1	3/32		1/16	3/2	1720				
160	160	11/32	11/32	3/8	4	1	1/32		1/32	1	1721				
161	161	0	0	3/8	1	1	1/16		1/16	1	1722				
161	161	1/16	1/16	3/8	1	1	1/16		1/16	1	1723				
161	161	1/8	1/8	3/8	1	1	1/16		1/16	1	1724				
161	161	3/16	3/16	3/8	1	1	1/16		1/16	1	1725				
161	161	1/4	1/4	3/8	1	1	1/16		1/16	1	1726				
161	161	5/16	5/16	3/8	1	1	1/16		1/16	1	1727				
161	161	0	0	3/8	2	1	1/16		1/16	1	1728				
161	161	1/16	1/16	3/8	2	1	1/16		1/16	1	1729				
161	161	1/8	1/8	3/8	2	1	1/16		1/16	1	1730				
161	161	3/16	3/16	3/8	2	1	1/16		1/16	1	1731				
161	161	1/4	1/4	3/8	2	1	0					sf			
161	161	1/4	1/4	3/8	2	1	1/8		1/8	1	1732				
161	161	1/8	1/8	3/8	3	1	1/16		1/16	1	1733				
161	161	3/16	3/16	3/8	3	1	1/16		1/16	1	1734				
161	161	1/4	1/4	3/8	3	1	1/16		1/16	1	1735				
161	161	5/16	5/16	3/8	3	1	1/16		1/16	1	1736				
161	161	0	0	3/8	4	1	1/8		1/8	1	1737				
161	161	1/8	1/8	3/8	4	1	0					sf			
161	161	1/8	1/8	3/8	4	1	1/4		1/4	1	1738				
162	162	0	0	3/8	1	1	1/8		1/8	1	1739				
162	162	1/8	1/8	3/8	1	1	1/8		1/8	1	1740				
162	162	1/4	1/4	3/8	1	1	1/8		1/8	1	1741				
162	162	0	0	3/8	2	1	1/16		1/16	1	1742				
162	162	1/16	1/16	3/8	2	1	1/16		1/16	1	1743				
162	162	1/8	1/8	3/8	2	1	1/16		1/16	1	1744				
162	162	3/16	3/16	3/8	2	1	1/16		1/16	1	1745				
162	162	1/4	1/4	3/8	2	1	1/16		1/16	1	1746				
162	162	5/16	5/16	3/8	2	1	1/16		1/16	1	1747				
162	162	0	0	3/8	3	1	1/8		1/8	1	1748				
162	162	1/8	1/8	3/8	3	1	1/8		1/8	1	1749				
162	162	1/4	1/4	3/8	3	1	1/8		1/8	1	1750				
162	162	0	0	3/8	4	1	1/8		1/8	1	1751				
162	162	1/8	1/8	3/8	4	1	0	grace8after	1/8	1	1752				
162	162	1/8	1/8	3/8	4	1	0	grace8after	1/8	1	1753				
162	162	1/8	1/8	3/8	4	1	1/8		1/8	1	1754				
162	162	1/4	1/4	3/8	4	1	1/8		1/8	1	1755		ornamentTrill		
163	163	0	0	3/8	1	1	1/16		1/16	1	1756				
163	163	1/16	1/16	3/8	1	1	1/16		1/16	1	1757				
163	163	1/8	1/8	3/8	1	1	1/16		1/16	1	1758				
163	163	3/16	3/16	3/8	1	1	1/16		1/16	1	1759				
163	163	1/4	1/4	3/8	1	1	1/16		1/16	1	1760				
163	163	5/16	5/16	3/8	1	1	1/16		1/16	1	1761				
163	163	0	0	3/8	2	1	1/8		1/8	1	1762				
163	163	1/8	1/8	3/8	2	1	1/8		1/8	1	1763				
163	163	1/4	1/4	3/8	2	1	1/8		1/8	1	1764				
163	163	0	0	3/8	3	1	1/8		1/8	1	1765				
163	163	1/4	1/4	3/8	3	1	1/8		1/8	1	1766				
163	163	0	0	3/8	4	1	1/8		1/8	1	1767				
163	163	1/8	1/8	3/8	4	1	1/8		1/8	1	1768				
163	163	1/4	1/4	3/8	4	1	0					sf			
163	163	1/4	1/4	3/8	4	1	1/8		1/8	1	1769				
164	164	0	0	3/8	1	1	1/8		1/8	1	1770				
164	164	1/8	1/8	3/8	1	1	1/8		1/8	1	1771				
164	164	1/4	1/4	3/8	1	1	0					sf			
164	164	1/4	1/4	3/8	1	1	1/8		1/8	1	1772				
164	164	0	0	3/8	2	1	1/8		1/8	1	1773				
164	164	0	0	3/8	3	1	1/8		1/8	1	1774				
164	164	1/8	1/8	3/8	3	1	1/8		1/8	1	1775				
164	164	1/4	1/4	3/8	3	1	1/8		1/8	1	1776				
164	164	0	0	3/8	4	1	1/16		1/16	1	1777				
164	164	1/16	1/16	3/8	4	1	1/16		1/16	1	1778				
164	164	1/8	1/8	3/8	4	1	1/16		1/16	1	1779				
164	164	3/16	3/16	3/8	4	1	1/16		1/16	1	1780				
164	164	1/4	1/4	3/8	4	1	1/16		1/16	1	1781				
164	164	5/16	5/16	3/8	4	1	1/16		1/16	1	1782				
165	165	0	0	3/8	1	1	1/16		1/16	1	1783				
165	165	1/16	1/16	3/8	1	1	1/16		1/16	1	1784				
165	165	1/8	1/8	3/8	1	1	1/16		1/16	1	1785				
165	165	3/16	3/16	3/8	1	1	1/16		1/16	1	1786				
165	165	1/4	1/4	3/8	1	1	1/16		1/16	1	1787				
165	165	5/16	5/16	3/8	1	1	1/16		1/16	1	1788				
165	165	1/8	1/8	3/8	2	1	1/8		1/8	1	1789				
165	165	1/4	1/4	3/8	2	1	1/8		1/8	1	1790				
165	165	0	0	3/8	3	1	1/8		1/8	1	1791				
165	165	1/4	1/4	3/8	3	1	0					sf			
165	165	1/4	1/4	3/8	3	1	1/8		1/8	1	1792				
165	165	0	0	3/8	4	1	1/8		1/8	1	1793				
165	165	1/8	1/8	3/8	4	1	1/8		1/8	1	1794				
165	165	1/4	1/4	3/8	4	1	0					sf			
165	165	1/4	1/4	3/8	4	1	1/8		1/8	1	1795				
166	166	0	0	3/8	1	1	0							cresc.	
166	166	0	0	3/8	1	1	1/16		1/16	1	1796				
166	166	1/16	1/16	3/8	1	1	1/16		1/16	1	1797				
166	166	1/8	1/8	3/8	1	1	1/16		1/16	1	1798				
166	166	3/16	3/16	3/8	1	1	1/16		1/16	1	1799				
166	166	1/4	1/4	3/8	1	1	1/16		1/16	1	1800				
166	166	5/16	5/16	3/8	1	1	1/16		1/16	1	1801				
166	166	0	0	3/8	2	1	0							cresc.	
166	166	0	0	3/8	2	1	1/16		1/16	1	1802				
166	166	1/16	1/16	3/8	2	1	1/16		1/16	1	1803				
166	166	1/8	1/8	3/8	2	1	1/16		1/16	1	1804				
166	166	3/16	3/16	3/8	2	1	1/16		1/16	1	1805				
166	166	1/4	1/4	3/8	2	1	1/16		1/16	1	1806				
166	166	5/16	5/16	3/8	2	1	1/16		1/16	1	1807				
166	166	0	0	3/8	3	1	0							cresc.	
166	166	0	0	3/8	3	1	1/16		1/16	1	1808				
166	166	1/16	1/16	3/8	3	1	1/16		1/16	1	1809				
166	166	1/8	1/8	3/8	3	1	1/16		1/16	1	1810				
166	166	3/16	3/16	3/8	3	1	1/16		1/16	1	1811				
166	166	1/4	1/4	3/8	3	1	1/16		1/16	1	1812				
166	166	5/16	5/16	3/8	3	1	1/16		1/16	1	1813				
166	166	0	0	3/8	4	1	0							cresc.	
166	166	0	0	3/8	4	1	1/16		1/16	1	1814				
166	166	1/16	1/16	3/8	4	1	1/16		1/16	1	1815				
166	166	1/8	1/8	3/8	4	1	1/16		1/16	1	1816				
166	166	3/16	3/16	3/8	4	1	1/16		1/16	1	1817				
166	166	1/4	1/4	3/8	4	1	1/16		1/16	1	1818				
166	166	5/16	5/16	3/8	4	1	1/16		1/16	1	1819				
167	167	0	0	3/8	1	1	1/16		1/16	1	1820				
167	167	1/16	1/16	3/8	1	1	1/16		1/16	1	1821				
167	167	1/8	1/8	3/8	1	1	1/16		1/16	1	1822				
167	167	3/16	3/16	3/8	1	1	1/16		1/16	1	1823				
167	167	1/4	1/4	3/8	1	1	1/16		1/16	1	1824				
167	167	5/16	5/16	3/8	1	1	1/16		1/16	1	1825				
167	167	0	0	3/8	2	1	1/16		1/16	1	1826				
167	167	1/16	1/16	3/8	2	1	1/16		1/16	1	1827				
167	167	1/8	1/8	3/8	2	1	1/16		1/16	1	1828				
167	167	3/16	3/16	3/8	2	1	1/16		1/16	1	1829				
167	167	1/4	1/4	3/8	2	1	1/16		1/16	1	1830				
167	167	5/16	5/16	3/8	2	1	1/16		1/16	1	1831				
167	167	0	0	3/8	3	1	1/16		1/16	1	1832				
167	167	1/16	1/16	3/8	3	1	1/16		1/16	1	1833				
167	167	1/8	1/8	3/8	3	1	1/16		1/16	1	1834				
167	167	3/16	3/16	3/8	3	1	1/16		1/16	1	1835				
167	167	1/4	1/4	3/8	3	1	1/16		1/16	1	1836				
167	167	5/16	5/16	3/8	3	1	1/16		1/16	1	1837				
167	167	0	0	3/8	4	1	1/16		1/16	1	1838				
167	167	1/16	1/16	3/8	4	1	1/16		1/16	1	1839				
167	167	1/8	1/8	3/8	4	1	1/16		1/16	1	1840				
167	167	3/16	3/16	3/8	4	1	1/16		1/16	1	1841				
167	167	1/4	1/4	3/8	4	1	1/16		1/16	1	1842				
167	167	5/16	5/16	3/8	4	1	1/16		1/16	1	1843				
168	168	0	0	3/8	1	1	0					p			
168	168	0	0	3/8	1	1	1/8		1/8	1	1844				
168	168	1/8	1/8	3/8	1	1	0					sf			
168	168	1/8	1/8	3/8	1	1	3/16		1/8	3/2	1845				
168	168	5/16	5/16	3/8	1	1	1/16		1/16	1	1846				
168	168	0	0	3/8	2	1	0					p			
168	168	0	0	3/8	2	1	1/16		1/16	1	1847				
168	168	1/16	1/16	3/8	2	1	1/16		1/16	1	1848				
168	168	1/8	1/8	3/8	2	1	1/16		1/16	1	1849				
168	168	3/16	3/16	3/8	2	1	1/16		1/16	1	1850				
168	168	1/4	1/4	3/8	2	1	1/16		1/16	1	1851				
168	168	5/16	5/16	3/8	2	1	1/16		1/16	1	1852				
168	168	0	0	3/8	3	1	0					p			
168	168	0	0	3/8	3	1	1/8		1/8	1	1853				
168	168	1/8	1/8	3/8	3	1	0					sf			
168	168	1/8	1/8	3/8	3	1	1/8		1/8	1	1854				
168	168	1/4	1/4	3/8	3	1	1/8		1/8	1	1855				
168	168	0	0	3/8	4	1	0					p			
168	168	0	0	3/8	4	1	1/8		1/8	1	1856				
169	169	0	0	3/8	1	1	1/8		1/8	1	1857				
169	169	1/8	1/8	3/8	1	1	0					sf			
169	169	1/8	1/8	3/8	1	1	3/16		1/8	3/2	1858				
169	169	5/16	5/16	3/8	1	1	1/16		1/16	1	1859				
169	169	0	0	3/8	2	1	1/16		1/16	1	1860				
169	169	1/16	1/16	3/8	2	1	1/16		1/16	1	1861				
169	169	1/8	1/8	3/8	2	1	1/16		1/16	1	1862				
169	169	3/16	3/16	3/8	2	1	1/16		1/16	1	1863				
169	169	1/4	1/4	3/8	2	1	1/16		1/16	1	1864				
169	169	5/16	5/16	3/8	2	1	1/16		1/16	1	1865				
169	169	0	0	3/8	3	1	1/8		1/8	1	1866				
169	169	1/8	1/8	3/8	3	1	0					sf			
169	169	1/8	1/8	3/8	3	1	1/8		1/8	1	1867				
169	169	1/4	1/4	3/8	3	1	1/8		1/8	1	1868				
170	170	0	0	3/8	1	1	1/8		1/8	1	1869				
170	170	1/8	1/8	3/8	1	1	0	grace8after	1/8	1	1870				
170	170	1/8	1/8	3/8	1	1	0	grace8after	1/8	1	1871				
170	170	1/8	1/8	3/8	1	1	1/8		1/8	1	1872				
170	170	1/4	1/4	3/8	1	1	1/8		1/8	1	1873		ornamentTrill		
170	170	0	0	3/8	2	1	1/16		1/16	1	1874				
170	170	1/16	1/16	3/8	2	1	1/16		1/16	1	1875				
170	170	1/8	1/8	3/8	2	1	1/16		1/16	1	1876				
170	170	3/16	3/16	3/8	2	1	1/16		1/16	1	1877				
170	170	1/4	1/4	3/8	2	1	1/16		1/16	1	1878				
170	170	5/16	5/16	3/8	2	1	1/16		1/16	1	1879				
170	170	0	0	3/8	3	1	1/8		1/8	1	1880				
170	170	1/8	1/8	3/8	3	1	0					sf			
170	170	1/8	1/8	3/8	3	1	1/8		1/8	1	1881				
170	170	1/4	1/4	3/8	3	1	1/8		1/8	1	1882				
170	170	0	0	3/8	4	1	1/8		1/8	1	1883				
170	170	1/8	1/8	3/8	4	1	0					sf			
170	170	1/8	1/8	3/8	4	1	1/8		1/8	1	1884				
170	170	1/4	1/4	3/8	4	1	1/8		1/8	1	1885				
171	171	0	0	3/8	1	1	1/8		1/8	1	1886				
171	171	1/8	1/8	3/8	1	1	1/8		1/8	1	1887				
171	171	1/4	1/4	3/8	1	1	1/8		1/8	1	1888		ornamentTrill		
171	171	0	0	3/8	2	1	1/16		1/16	1	1889				
171	171	1/16	1/16	3/8	2	1	1/16		1/16	1	1890				
171	171	1/8	1/8	3/8	2	1	1/16		1/16	1	1891				
171	171	3/16	3/16	3/8	2	1	1/16		1/16	1	1892				
171	171	1/4	1/4	3/8	2	1	1/16		1/16	1	1893				
171	171	5/16	5/16	3/8	2	1	1/16		1/16	1	1894				
171	171	0	0	3/8	3	1	1/8		1/8	1	1895				
171	171	1/8	1/8	3/8	3	1	0					sf			
171	171	1/8	1/8	3/8	3	1	1/8		1/8	1	1896				
171	171	1/4	1/4	3/8	3	1	1/8		1/8	1	1897				
171	171	0	0	3/8	4	1	1/8		1/8	1	1898				
171	171	1/8	1/8	3/8	4	1	0					sf			
171	171	1/8	1/8	3/8	4	1	1/8		1/8	1	1899				
171	171	1/4	1/4	3/8	4	1	1/8		1/8	1	1900				
172	172	0	0	3/8	1	1	0	appoggiatura	1/8	1	1901				
172	172	0	0	3/8	1	1	0	appoggiatura	1/8	1	1902				
172	172	0	0	3/8	1	1	1/8		1/8	1	1903				
172	172	1/8	1/8	3/8	1	1	0					sf			
172	172	1/8	1/8	3/8	1	1	3/16		1/8	3/2	1904				
172	172	5/16	5/16	3/8	1	1	1/16		1/16	1	1905				
172	172	0	0	3/8	2	1	1/16		1/16	1	1906				
172	172	1/16	1/16	3/8	2	1	1/16		1/16	1	1907				
172	172	1/8	1/8	3/8	2	1	1/16		1/16	1	1908				
172	172	3/16	3/16	3/8	2	1	1/16		1/16	1	1909				
172	172	1/4	1/4	3/8	2	1	1/16		1/16	1	1910				
172	172	5/16	5/16	3/8	2	1	1/16		1/16	1	1911				
172	172	0	0	3/8	3	1	1/8		1/8	1	1912				
172	172	1/8	1/8	3/8	3	1	0					sf			
172	172	1/8	1/8	3/8	3	1	1/8		1/8	1	1913				
172	172	1/4	1/4	3/8	3	1	1/8		1/8	1	1914				
172	172	0	0	3/8	4	1	1/8		1/8	1	1915				
173	173	0	0	3/8	1	1	1/8		1/8	1	1916				
173	173	1/8	1/8	3/8	1	1	0					sf			
173	173	1/8	1/8	3/8	1	1	3/16		1/8	3/2	1917				
173	173	5/16	5/16	3/8	1	1	1/16		1/16	1	1918				
173	173	0	0	3/8	2	1	1/16		1/16	1	1919				
173	173	1/16	1/16	3/8	2	1	1/16		1/16	1	1920				
173	173	1/8	1/8	3/8	2	1	1/16		1/16	1	1921				
173	173	3/16	3/16	3/8	2	1	1/16		1/16	1	1922				
173	173	1/4	1/4	3/8	2	1	1/16		1/16	1	1923				
173	173	5/16	5/16	3/8	2	1	1/16		1/16	1	1924				
173	173	0	0	3/8	3	1	1/8		1/8	1	1925				
173	173	1/8	1/8	3/8	3	1	0					sf			
173	173	1/8	1/8	3/8	3	1	1/8		1/8	1	1926				
173	173	1/4	1/4	3/8	3	1	1/8		1/8	1	1927				
174	174	0	0	3/8	1	1	1/8		1/8	1	1928				
174	174	1/8	1/8	3/8	1	1	0	grace8after	1/8	1	1929				
174	174	1/8	1/8	3/8	1	1	0	grace8after	1/8	1	1930				
174	174	1/8	1/8	3/8	1	1	1/8		1/8	1	1931				
174	174	1/4	1/4	3/8	1	1	1/8		1/8	1	1932		ornamentTrill		
174	174	0	0	3/8	2	1	1/16		1/16	1	1933				
174	174	1/16	1/16	3/8	2	1	1/16		1/16	1	1934				
174	174	1/8	1/8	3/8	2	1	1/16		1/16	1	1935				
174	174	3/16	3/16	3/8	2	1	1/16		1/16	1	1936				
174	174	1/4	1/4	3/8	2	1	1/16		1/16	1	1937				
174	174	5/16	5/16	3/8	2	1	1/16		1/16	1	1938				
174	174	0	0	3/8	3	1	1/8		1/8	1	1939				
174	174	1/8	1/8	3/8	3	1	0					sf			
174	174	1/8	1/8	3/8	3	1	1/8		1/8	1	1940				
174	174	1/4	1/4	3/8	3	1	1/8		1/8	1	1941				
174	174	0	0	3/8	4	1	1/8		1/8	1	1942				
174	174	1/8	1/8	3/8	4	1	0					sf			
174	174	1/8	1/8	3/8	4	1	1/8		1/8	1	1943				
174	174	1/4	1/4	3/8	4	1	1/8		1/8	1	1944				
175	175	0	0	3/8	1	1	1/8		1/8	1	1945				
175	175	1/8	1/8	3/8	1	1	1/8		1/8	1	1946				
175	175	1/4	1/4	3/8	1	1	1/8		1/8	1	1947				
175	175	0	0	3/8	2	1	1/16		1/16	1	1948				
175	175	1/16	1/16	3/8	2	1	1/16		1/16	1	1949				
175	175	1/8	1/8	3/8	2	1	1/16		1/16	1	1950				
175	175	3/16	3/16	3/8	2	1	1/16		1/16	1	1951				
175	175	1/4	1/4	3/8	2	1	1/16		1/16	1	1952				
175	175	5/16	5/16	3/8	2	1	1/16		1/16	1	1953				
175	175	0	0	3/8	3	1	1/8		1/8	1	1954				
175	175	1/8	1/8	3/8	3	1	0					sf			
175	175	1/8	1/8	3/8	3	1	1/8		1/8	1	1955				
175	175	1/4	1/4	3/8	3	1	1/8		1/8	1	1956				
175	175	0	0	3/8	4	1	1/8		1/8	1	1957				
175	175	1/8	1/8	3/8	4	1	0					sf			
175	175	1/8	1/8	3/8	4	1	1/8		1/8	1	1958				
175	175	1/4	1/4	3/8	4	1	1/8		1/8	1	1959				
176	176	0	0	3/8	1	1	0	grace8after	1/8	1	1960				
176	176	0	0	3/8	1	1	0	grace8after	1/8	1	1961				
176	176	0	0	3/8	1	1	1/8		1/8	1	1962				
176	176	3/16	3/16	3/8	1	1	1/16		1/16	1	1963				
176	176	1/4	1/4	3/8	1	1	1/16		1/16	1	1964				
176	176	5/16	5/16	3/8	1	1	1/16		1/16	1	1965				
176	176	0	0	3/8	2	1	1/8		1/8	1	1966				
176	176	3/16	3/16	3/8	2	1	1/16		1/16	1	1967				
176	176	1/4	1/4	3/8	2	1	1/16		1/16	1	1968				
176	176	5/16	5/16	3/8	2	1	1/16		1/16	1	1969				
176	176	0	0	3/8	3	1	1/8		1/8	1	1970				
176	176	3/16	3/16	3/8	3	1	1/16		1/16	1	1971				
